Ticker,Trimestre,% despesas,% em caixa,Div. Yield,Inadimplência,Negócios/dia,P/VP,Patrimônio,Qnt. cotas,Qnt. cotistas,VP por cota,Vacância,Valor merc.,Volume diário,Data,Ano,Mes,Dia,Preco_Cota,VPC,Rendimento_Anual,Cap_Rate
EURO11,2T2018,0.0063,0.011200000000000002,0.1134,0.08,13.0,0.57,119230000.0,383900.0,1262.0,310.55,0.08,68340000.0,34730.0,2018-04-01,2018,4,1,177.0135,310.5756707475905,20.0733309,2.9372740561896396e-07
EURO11,2T2019,0.019799999999999998,0.0115,0.0872,0.12,18.0,0.49,122620000.0,383900.0,1328.0,319.38,0.15,60360000.0,44660.0,2019-04-01,2019,4,1,156.4962,319.40609533732743,13.646468639999998,2.2608463618290256e-07
EURO11,2T2020,0.0052,0.0144,0.1026,0.0,24.0,0.65,117840000.0,383900.0,1905.0,306.92,0.0,76390000.0,64650.00000000001,2020-04-01,2020,4,1,199.49800000000002,306.9549361812972,20.468494800000002,2.6794730723916747e-07
EURO11,2T2021,0.0018,0.0182,0.09880000000000001,0.0,67.0,0.73,108920000.0,383900.0,2470.0,283.69,0.0,79220000.0,93150.0,2021-04-01,2021,4,1,207.09369999999998,283.71971867673875,20.46085756,2.582789391567786e-07
EURO11,2T2022,0.0019,0.0151,0.11199999999999999,0.0,51.0,0.69,119980000.0,383900.0,2588.0,312.5,0.0,83380000.0,62320.0,2022-04-01,2022,4,1,215.62499999999997,312.5293045063819,24.149999999999995,2.896378028304149e-07
EURO11,2T2023,0.0019,0.0152,0.1003,0.0,32.0,0.75,124830000.0,383900.0,2455.0,325.13,0.0,94060000.0,59870.0,2023-04-01,2023,4,1,243.8475,325.1628028132326,24.45790425,2.6002449766106737e-07
EURO11,2T2024,0.002,0.0159,0.0919,0.0,20.0,0.74,129669999.99999999,383900.0,2282.0,337.75,0.0,95600000.0,47240.0,2024-04-01,2024,4,1,249.935,337.7702526699661,22.9690265,2.4026178347280333e-07
EURO11,3T2017,0.002,0.0326,0.079,0.12,6.0,0.67,121180000.0,383900.0,659.0,315.62,0.0,80630000.0,37770.0,2017-07-01,2017,7,1,211.46540000000002,315.655118520448,16.7057666,2.0719045764603746e-07
EURO11,3T2018,0.004,0.0129,0.12029999999999999,0.05,14.0,0.54,119290000.0,383900.0,1263.0,310.7,0.08,64500000.0,29610.0,2018-07-01,2018,7,1,167.778,310.7319614482938,20.183693399999996,3.129254790697674e-07
EURO11,3T2019,-0.0104,0.0121,0.1165,0.0,36.0,0.56,123490000.0,383900.0,1746.0,321.64,0.15,69070000.0,164450.0,2019-07-01,2019,7,1,180.1184,321.6723104975254,20.983793600000002,3.0380474301433334e-07
EURO11,3T2020,0.0021,0.0137,0.054900000000000004,0.0,40.0,0.71,117740000.0,383900.0,2057.0,306.67,0.0,83490000.0,97310.0,2020-07-01,2020,7,1,217.7357,306.69445168012504,11.953689930000001,1.4317510995328784e-07
EURO11,3T2021,0.0019,0.018500000000000003,0.1115,0.0,47.0,0.72,108970000.0,383900.0,2506.0,283.82,0.0,78960000.0,64830.0,2021-07-01,2021,7,1,204.35039999999998,283.84996092732484,22.785069599999996,2.885647112462006e-07
EURO11,3T2022,0.0017000000000000001,0.0137,0.10679999999999999,0.04,40.0,0.74,120000000.0,383900.0,2577.0,312.54,0.0,88660000.0,48480.0,2022-07-01,2022,7,1,231.27960000000002,312.5814014066163,24.70066128,2.785998339724791e-07
EURO11,3T2023,0.0018,0.015,0.09880000000000001,0.0,26.0,0.76,124900000.0,383900.0,2416.0,325.31,0.0,94820000.0,39030.0,2023-07-01,2023,7,1,247.2356,325.34514196405314,24.426877280000003,2.5761313309428395e-07
EURO11,4T2017,0.0055000000000000005,0.0128,0.1143,0.09,7.0,0.63,118780000.0,383900.0,704.0,309.37,0.05,74870000.0,29710.0,2017-10-01,2017,10,1,194.9031,309.4034904923157,22.27742433,2.9754807439561904e-07
EURO11,4T2018,0.0053,0.0109,0.1084,0.33,16.0,0.53,122640000.0,383900.0,1283.0,319.43,0.17,64890000.0,27620.0,2018-10-01,2018,10,1,169.2979,319.4581922375619,18.35189236,2.8281541624287254e-07
EURO11,4T2019,0.0046,0.0132,0.0947,0.0,36.0,0.69,117520000.0,383900.0,1874.0,306.1,0.09,80630000.0,68760.0,2019-10-01,2019,10,1,211.209,306.1213857775462,20.001492300000002,2.4806514076646415e-07
EURO11,4T2020,0.0027,0.0286,0.0716,0.0,31.0,0.78,108590000.0,383900.0,1981.0,282.82,0.0,85000000.0,91430.0,2020-10-01,2020,10,1,220.5996,282.86011982287056,15.79493136,1.8582272188235293e-07
EURO11,4T2021,0.0029,0.0152,0.10769999999999999,0.0,51.0,0.67,119830000.0,383900.0,2570.0,312.12,0.0,79860000.0,83550.0,2021-10-01,2021,10,1,209.12040000000002,312.1385777546236,22.52226708,2.8202187678437264e-07
EURO11,4T2022,0.0019,0.013600000000000001,0.10949999999999999,0.03,51.0,0.71,124680000.0,383900.0,2563.0,324.73,0.0,88310000.0,79860.0,2022-10-01,2022,10,1,230.5583,324.77207606147437,25.246133849999996,2.858808045521458e-07
EURO11,4T2023,0.002,0.0149,0.09480000000000001,0.0,55.0,0.74,129620000.0,383900.0,2359.0,337.61,0.0,95980000.0,48540.0,2023-10-01,2023,10,1,249.8314,337.64001041938,23.684016720000002,2.46759915815795e-07
EVBI11,1T2021,0.0058,0.023,0.0161,0.0,19.0,1.07,105840000.0,1100000.0,71.0,97.78,0.0,113660000.0,172840.0,2021-01-01,2021,1,1,104.6246,96.21818181818182,1.68445606,1.4820130740805913e-08
EVBI11,1T2022,0.0029,0.1344,0.2047,0.0,167.0,0.94,138980000.0,1400000.0,214.0,99.43,0.0,130009999.99999999,43850.0,2022-01-01,2022,1,1,93.4642,99.27142857142857,19.13212174,1.4715884731943698e-07
EVBI11,1T2023,0.0138,0.11810000000000001,0.1133,0.0,22.0,0.94,189050000.0,1900000.0,1073.0,99.19,0.01,178300000.0,24280.0,2023-01-01,2023,1,1,93.23859999999999,99.5,10.563933379999998,5.924808401570386e-08
EVBI11,1T2024,0.0075,0.1707,0.0632,0.2,19.0,1.0,238540000.0,2400000.0,994.0,98.84,0.01,238670000.0,782890.0,2024-01-01,2024,1,1,98.84,99.39166666666667,6.246688000000001,2.6172908199606152e-08
EVBI11,2T2021,0.0021,0.024300000000000002,0.0415,0.0,5.0,0.98,109870000.0,1100000.0,122.0,101.5,0.0,108110000.0,18960.0,2021-04-01,2021,4,1,99.47,99.88181818181818,4.128005,3.818337804088428e-08
EVBI11,2T2023,0.0177,0.073,0.1066,0.0,21.0,0.98,212320000.0,2200000.0,1039.0,98.58,0.01,208930000.0,222890.0,2023-04-01,2023,4,1,96.6084,96.50909090909092,10.29845544,4.929141549801369e-08
EVBI11,2T2024,0.0044,0.0155,0.049100000000000005,0.0,24.0,1.12,241200000.0,24100000.0,1051.0,9.99,0.01,269830000.0,687500.0,2024-04-01,2024,4,1,11.1888,10.008298755186722,0.5493700800000001,2.035985917058889e-09
EVBI11,3T2022,0.0084,0.192,0.18739999999999998,0.0,92.0,1.01,140440000.0,1400000.0,336.0,100.47,0.0,141170000.0,94610.0,2022-07-01,2022,7,1,101.4747,100.31428571428572,19.016358779999997,1.3470538202167597e-07
EVBI11,4T2021,0.0144,0.1804,0.1219,0.0,4.0,0.95,109830000.0,1100000.0,158.0,101.47,0.0,103920000.0,363730.0,2021-10-01,2021,10,1,96.39649999999999,99.84545454545454,11.750733349999997,1.130748012894534e-07
EVBI11,4T2022,0.0158,0.0096,0.17859999999999998,0.0,79.0,0.95,166890000.0,1700000.0,1152.0,99.74,0.0,157790000.0,41180.0,2022-10-01,2022,10,1,94.75299999999999,98.17058823529412,16.922885799999996,1.072494188478357e-07
EVBI11,4T2023,0.0032,0.0154,0.0796,0.0,20.0,1.02,235320000.0,2400000.0,1017.0,97.5,0.01,239520000.0,293720.0,2023-10-01,2023,10,1,99.45,98.05,7.916220000000001,3.305035070140281e-08
FAED11,1T2017,0.0013,0.0127,0.0,0.0,0.0,0.0,109590000.0,642200.0,2054.0,170.65,0.0,0.0,0.0,2017-01-01,2017,1,1,0.0,170.64777327935224,0.0,
FAED11,1T2018,0.0013,0.013300000000000001,0.132,0.0,28.0,1.38,103280000.0,642200.0,2495.0,160.83,0.0,142500000.0,117290.0,2018-01-01,2018,1,1,221.9454,160.82217377763936,29.296792800000002,2.0559152842105265e-07
FAED11,1T2019,0.0013,0.0127,0.1387,0.0,58.0,1.18,121440000.0,642200.0,2912.0,189.11,0.0,143220000.0,151760.0,2019-01-01,2019,1,1,223.1498,189.09996885705388,30.95087726,2.1610722845971233e-07
FAED11,1T2020,0.0015,0.0138,0.1493,0.0,181.0,0.97,131660000.0,642200.0,5242.0,205.02,0.0,127790000.0,254580.0,2020-01-01,2020,1,1,198.8694,205.01401432575523,29.69120142,2.3234369997652398e-07
FAED11,1T2021,0.0014000000000000002,0.0151,0.1281,0.0,85.0,0.84,137330000.0,642200.0,5150.0,213.86,0.0,114820000.0,135240.0,2021-01-01,2021,1,1,179.6424,213.84303955154158,23.01219144,2.0041971294199615e-07
FAED11,1T2022,0.0015,0.0161,0.1416,0.0,65.0,0.61,138820000.0,642200.0,4845.0,216.18,0.0,84770000.0,68450.0,2022-01-01,2022,1,1,131.8698,216.16318903768297,18.67276368,2.2027561259879674e-07
FAED11,1T2024,0.0014000000000000002,0.0182,0.1191,0.0,69.0,0.73,152230000.0,692400.0,4634.0,219.87,0.0,110750000.0,82580.0,2024-01-01,2024,1,1,160.5051,219.85846331600231,19.11615741,1.7260638744920993e-07
FAED11,2T2017,0.0025,0.0129,0.024700000000000003,0.0,58.0,1.21,109580000.0,642200.0,2098.0,170.65,0.0,132919999.99999999,201470.0,2017-04-01,2017,4,1,206.4865,170.63220180629088,5.100216550000001,3.837057290099309e-08
FAED11,2T2018,0.0013,0.014199999999999999,0.16440000000000002,0.0,27.0,1.21,103280000.0,642200.0,2564.0,160.83,0.0,125220000.0,114450.0,2018-04-01,2018,4,1,194.60430000000002,160.82217377763936,31.99294692000001,2.5549390608528997e-07
FAED11,2T2019,0.0012,0.0132,0.1231,0.0,39.0,1.32,121480000.0,642200.0,3208.0,189.16,0.0,159900000.0,121350.0,2019-04-01,2019,4,1,249.6912,189.16225474929928,30.73698672,1.9222630844277673e-07
FAED11,2T2020,0.0012,0.0143,0.1201,0.0,138.0,1.14,131680000.0,642200.0,5167.0,205.05,0.0,149480000.0,153380.0,2020-04-01,2020,4,1,233.757,205.0451572718779,28.0742157,1.8781252140754617e-07
FAED11,2T2021,0.0014000000000000002,0.015300000000000001,0.1476,0.0,102.0,0.69,137370000.0,642200.0,5217.0,213.91,0.0,94400000.0,140520.0,2021-04-01,2021,4,1,147.59789999999998,213.90532544378698,21.785450039999997,2.307780724576271e-07
FAED11,2T2022,0.0014000000000000002,0.0163,0.1424,0.0,63.0,0.64,138840000.0,642200.0,4781.0,216.2,0.0,88810000.0,94850.0,2022-04-01,2022,4,1,138.368,216.19433198380565,19.7036032,2.2186243891453666e-07
FAED11,2T2023,0.0015,0.0172,0.1329,0.0,118.0,0.74,139760000.0,642200.0,4804.0,217.64,0.0,104010000.0,107820.0,2023-04-01,2023,4,1,161.0536,217.62690750545002,21.404023439999996,2.0578813037207956e-07
FAED11,2T2024,0.0014000000000000002,0.0184,0.1192,0.0,62.0,0.71,151130000.0,692400.0,4577.0,218.28,0.0,106940000.0,80120.0,2024-04-01,2024,4,1,154.9788,218.26978625072212,18.473472960000002,1.7274614699831685e-07
FAED11,3T2017,0.0012,0.0131,0.0647,0.0,24.0,1.21,109580000.0,642200.0,2123.0,170.65,0.0,132990000.00000001,98400.0,2017-07-01,2017,7,1,206.4865,170.63220180629088,13.35967655,1.0045624896608766e-07
FAED11,3T2018,0.0012,0.013500000000000002,0.1534,0.0,42.0,1.29,103260000.0,642200.0,2639.0,160.81,0.0,133560000.0,149850.0,2018-07-01,2018,7,1,207.44490000000002,160.79103083151665,31.822047660000006,2.3826031491464515e-07
FAED11,3T2019,0.0013,0.0138,0.1167,0.0,64.0,1.36,121500000.0,642200.0,3698.0,189.21,0.0,165620000.0,191910.0,2019-07-01,2019,7,1,257.3256,189.193397695422,30.029897520000002,1.813180625528318e-07
FAED11,3T2020,0.0014000000000000002,0.0148,0.12390000000000001,0.0,88.0,1.03,131690000.0,642200.0,5230.0,205.08,0.0,136140000.0,164910.0,2020-07-01,2020,7,1,211.2324,205.06072874493927,26.171694360000004,1.922410339356545e-07
FAED11,3T2021,0.0014000000000000002,0.0155,0.1388,0.0,68.0,0.69,137400000.0,642200.0,5158.0,213.96,0.0,94980000.0,73240.0,2021-07-01,2021,7,1,147.6324,213.95203986297105,20.49137712,2.1574412634238785e-07
FAED11,3T2022,0.0014000000000000002,0.0167,0.13419999999999999,0.0,72.0,0.71,138820000.0,642200.0,4810.0,216.18,0.0,98570000.0,84770.0,2022-07-01,2022,7,1,153.4878,216.16318903768297,20.598062759999998,2.0896888262148726e-07
FAED11,3T2023,0.0015,0.0178,0.1326,0.0,62.0,0.72,139760000.0,642200.0,4666.0,217.63,0.0,100820000.0,182360.0,2023-07-01,2023,7,1,156.6936,217.62690750545002,20.77757136,2.060858099583416e-07
FAED11,4T2017,0.0013,0.0141,0.1001,0.0,19.0,1.32,103270000.0,642200.0,2265.0,160.82,0.0,136460000.0,77320.0,2017-10-01,2017,10,1,212.2824,160.806602304578,21.24946824,1.5571939205628022e-07
FAED11,4T2018,0.001,0.010700000000000001,0.15289999999999998,0.0,45.0,0.99,134920000.0,642200.0,2772.0,210.1,0.0,132930000.0,134730.0,2018-10-01,2018,10,1,207.999,210.09031454375585,31.803047099999993,2.392465741367637e-07
FAED11,4T2019,0.0012,0.0132,0.099,0.0,189.0,1.47,131630000.0,642200.0,4898.0,204.97,0.0,193160000.0,408290.0,2019-10-01,2019,10,1,301.3059,204.96729990657116,29.829284100000002,1.5442785307517085e-07
FAED11,4T2020,0.0016,0.0146,0.1258,0.0,74.0,0.91,137320000.0,642200.0,5173.0,213.83,0.0,125070000.0,152580.0,2020-10-01,2020,10,1,194.58530000000002,213.82746807848022,24.478830740000003,1.9572104213640365e-07
FAED11,4T2021,0.0014000000000000002,0.015700000000000002,0.1306,0.0,67.0,0.69,138840000.0,642200.0,5010.0,216.2,0.0,96070000.0,71620.0,2021-10-01,2021,10,1,149.17799999999997,216.19433198380565,19.482646799999994,2.027963651504111e-07
FAED11,4T2022,0.0015,0.0168,0.1431,0.0,66.0,0.69,139750000.0,642200.0,4783.0,217.63,0.0,96280000.0,75490.0,2022-10-01,2022,10,1,150.16469999999998,217.61133603238866,21.488568569999998,2.2318829009140006e-07
FAED11,4T2023,0.0019,0.0172,0.1286,0.0,70.0,0.7,143800000.0,642200.0,4642.0,223.93,0.0,100180000.0,75480.0,2023-10-01,2023,10,1,156.751,223.91778262223607,20.1581786,2.0121959073667397e-07
FATN11,1T2020,0.0017000000000000001,0.15539999999999998,0.0,0.0,0.0,0.0,43830000.0,438700.0,46.0,99.92,0.0,0.0,0.0,2020-01-01,2020,1,1,0.0,99.90882151812173,0.0,
FATN11,1T2021,0.0027,0.0083,0.0572,0.0,4.0,1.02,55630000.0,554400.0,192.0,100.34,0.06,56820000.0,27460.0,2021-01-01,2021,1,1,102.3468,100.34271284271284,5.854236960000001,1.0303127349524816e-07
FATN11,1T2022,0.005600000000000001,0.0559,0.11410000000000001,0.0,10.0,0.96,99080000.0,984500.0,397.0,100.64,0.01,95190000.0,9580.0,2022-01-01,2022,1,1,96.6144,100.6399187404774,11.023703040000001,1.1580736463914278e-07
FATN11,1T2023,0.0027,0.0285,0.1252,0.0,36.0,0.95,120590000.0,1200000.0,1187.0,99.24,0.02,114470000.0,106880.0,2023-01-01,2023,1,1,94.27799999999999,100.49166666666666,11.8036056,1.0311527561806586e-07
FATN11,1T2024,0.0027,0.1222,0.1096,0.0,1.2,0.93,307800000.0,3000000.0,10135.0,103.38,0.0,287310000.0,1490000.0,2024-01-01,2024,1,1,96.1434,102.6,10.53731664,3.667577404197557e-08
FATN11,2T2020,0.004,0.0287,0.0,0.0,0.0,0.0,43710000.0,438700.0,50.0,99.64,0.0,0.0,0.0,2020-04-01,2020,4,1,0.0,99.63528607248689,0.0,
FATN11,2T2021,0.0024,0.12210000000000001,0.0843,0.0,13.0,0.94,70360000.0,652800.0,294.0,107.78,0.06,65930000.00000001,13930.0,2021-04-01,2021,4,1,101.3132,107.78186274509804,8.54070276,1.295419802821174e-07
FATN11,2T2022,-0.0005,0.0617,0.1149,0.0,13.0,0.97,101130000.0,1000000.0,437.0,101.13,0.0,98200000.0,12030.0,2022-04-01,2022,4,1,98.09609999999999,101.13,11.271241889999999,1.1477843065173115e-07
FATN11,2T2023,0.003,0.0165,0.121,0.0,98.0,0.96,126180000.0,1300000.0,1591.0,99.45,0.03,121290000.0,82170.0,2023-04-01,2023,4,1,95.472,97.06153846153846,11.552112,9.524372990353697e-08
FATN11,2T2024,0.0036,0.1001,0.1124,0.0,1.19,0.89,321870000.0,3100000.0,16050.0,103.14,0.05,287980000.0,899230.0,2024-04-01,2024,4,1,91.7946,103.82903225806452,10.317713040000001,3.582788054726023e-08
FATN11,3T2020,0.0027,0.011399999999999999,0.0078000000000000005,0.0,27.0,1.01,45260000.0,453200.0,97.0,99.88,0.33,45610000.0,145250.0,2020-07-01,2020,7,1,100.8788,99.8676081200353,0.78685464,1.725180092085069e-08
FATN11,3T2021,0.0026,0.0975,0.1016,0.0,7.0,1.02,81240000.0,811100.0,340.0,100.15,0.04,82560000.0,60210.0,2021-07-01,2021,7,1,102.153,100.16027616816669,10.3787448,1.2571154069767442e-07
FATN11,3T2022,0.0022,0.0654,0.1192,0.0,51.0,0.97,112610000.0,1100000.0,613.0,101.12,0.02,109010000.0,93000.0,2022-07-01,2022,7,1,98.0864,102.37272727272727,11.69189888,1.0725528740482525e-07
FATN11,3T2023,0.002,0.0329,0.12390000000000001,0.0,375.0,0.91,248580000.0,2500000.0,2979.0,99.59,0.0,226250000.0,334090.0,2023-07-01,2023,7,1,90.6269,99.432,11.228672910000002,4.962949352486189e-08
FATN11,4T2020,0.003,0.008,0.0318,0.0,5.0,1.03,53670000.0,537500.0,134.0,99.84,0.13,55530000.0,22800.0,2020-10-01,2020,10,1,102.8352,99.85116279069767,3.27015936,5.8889957860615884e-08
FATN11,4T2021,0.0032,0.011899999999999999,0.10890000000000001,0.0,18.0,0.97,82070000.0,811100.0,357.0,101.18,0.04,79850000.0,20020.0,2021-10-01,2021,10,1,98.1446,101.18357785723092,10.687946940000002,1.3385030607388856e-07
FATN11,4T2022,0.0031,0.0462,0.1258,0.0,96.0,0.95,120320000.0,1200000.0,895.0,99.01,0.0,114180000.0,119420.0,2022-10-01,2022,10,1,94.0595,100.26666666666667,11.832685099999999,1.0363185409003327e-07
FCFL11,1T2017,0.0011,0.0102,0.0,0.0,0.0,0.0,243050000.0,167000.0,2341.0,1455.4,0.0,0.0,0.0,2017-01-01,2017,1,1,0.0,1455.3892215568862,0.0,
FCFL11,1T2018,0.0014000000000000002,0.0104,0.07919999999999999,0.0,16.0,1.43,261649999.99999997,167000.0,2507.0,1566.78,0.0,374080000.0,139920.0,2018-01-01,2018,1,1,2240.4954,1566.766467065868,177.44723567999998,4.743563828058169e-07
FCFL11,1T2019,0.0013,0.0113,0.09449999999999999,0.0,25.0,1.18,300380000.0,167000.0,2696.0,1798.65,0.0,354780000.0,158240.0,2019-01-01,2019,1,1,2122.407,1798.682634730539,200.56746149999998,5.65329109589041e-07
FCFL11,1T2020,0.0009,0.0023,0.0933,0.0,187.0,0.99,354160000.0,3300000.0,4023.0,106.04,0.0,352370000.0,344790.0,2020-01-01,2020,1,1,104.9796,107.32121212121213,9.79459668,2.7796341005193403e-08
FCFL11,1T2021,0.0026,0.0051,0.0812,0.0,152.0,1.08,352270000.0,3500000.0,4568.0,101.4,0.0,382140000.0,403750.0,2021-01-01,2021,1,1,109.51200000000001,100.64857142857143,8.892374400000001,2.3269938765897318e-08
FCFL11,1T2022,0.0016,0.0055000000000000005,0.09449999999999999,0.0,228.0,1.09,364000000.0,3500000.0,4110.0,104.78,0.0,396320000.0,532380.0,2022-01-01,2022,1,1,114.21020000000001,104.0,10.7928639,2.7232700595478403e-08
FCFL11,1T2023,0.001,0.0060999999999999995,0.1063,0.44,186.0,0.9,403660000.0,3500000.0,3712.0,116.19,0.0,362900000.0,299780.0,2023-01-01,2023,1,1,104.571,115.33142857142857,11.1158973,3.0630744833287405e-08
FCFL11,1T2024,0.0009,0.0072,0.0837,0.0,328.0,1.0,426720000.0,3500000.0,3980.0,122.83,0.0,425570000.0,295590.0,2024-01-01,2024,1,1,122.83,121.92,10.280871,2.415788471931762e-08
FCFL11,2T2017,0.0026,0.0129,0.0096,0.0,9.0,1.34,243100000.0,167000.0,2345.0,1455.68,0.0,326400000.0,170660.0,2017-04-01,2017,4,1,1950.6112000000003,1455.688622754491,18.72586752,5.7370917647058826e-08
FCFL11,2T2018,0.0013,0.012199999999999999,0.11230000000000001,0.0,14.0,1.18,261940000.0,167000.0,2531.0,1568.48,0.0,308950000.0,161910.0,2018-04-01,2018,4,1,1850.8064,1568.502994011976,207.84555872,6.727482075416734e-07
FCFL11,2T2019,0.0011,0.013000000000000001,0.08,0.0,32.0,1.4,300550000.0,167000.0,2794.0,1799.72,0.0,421260000.0,184780.0,2019-04-01,2019,4,1,2519.6079999999997,1799.7005988023952,201.56864,4.78489863742107e-07
FCFL11,2T2020,0.0012,0.0296,0.0866,0.08,249.0,1.02,368100000.0,3500000.0,4281.0,105.96,0.0,376900000.0,318210.0,2020-04-01,2020,4,1,108.0792,105.17142857142858,9.359658719999999,2.483326802865481e-08
FCFL11,2T2021,0.0025,0.0052,0.0872,0.0,203.0,1.04,352510000.0,3500000.0,4478.0,101.47,0.0,367900000.0,413010.0,2021-04-01,2021,4,1,105.5288,100.71714285714286,9.20211136,2.5012534275618374e-08
FCFL11,2T2022,0.0022,0.006,0.0975,0.0,152.0,1.11,364320000.0,3500000.0,4073.0,104.87,0.0,402990000.0,336780.0,2022-04-01,2022,4,1,116.40570000000001,104.09142857142857,11.349555750000002,2.8163368197722034e-08
FCFL11,2T2023,0.0013,0.0066,0.0989,0.0,282.0,0.94,403750000.0,3500000.0,3663.0,116.22,0.0,377760000.0,242830.0,2023-04-01,2023,4,1,109.2468,115.35714285714286,10.804508519999999,2.860151556543837e-08
FCFL11,2T2024,0.0009,0.0074,0.0876,0.0,319.0,0.95,423840000.0,3500000.0,3998.0,122.0,0.0,403300000.0,248910.0,2024-04-01,2024,4,1,115.89999999999999,121.09714285714286,10.15284,2.517441110835606e-08
FCFL11,3T2017,0.0014000000000000002,0.0116,0.0337,0.0,11.0,1.5,243180000.0,167000.0,2353.0,1456.16,0.0,365730000.0,112810.0,2017-07-01,2017,7,1,2184.2400000000002,1456.1676646706587,73.60888800000001,2.0126565499138712e-07
FCFL11,3T2018,0.0013,0.0113,0.1105,0.0,20.0,1.17,262220000.00000003,167000.0,2588.0,1570.17,0.0,307280000.0,144660.0,2018-07-01,2018,7,1,1837.0989,1570.179640718563,202.99942845,6.60633391206717e-07
FCFL11,3T2019,0.001,0.013300000000000001,0.0843,0.0,23.0,1.35,300550000.0,167000.0,2847.0,1799.68,0.0,404970000.0,150630.0,2019-07-01,2019,7,1,2429.568,1799.7005988023952,204.81258240000003,5.057475427809468e-07
FCFL11,3T2020,0.0009,0.0143,0.0801,0.0,146.0,1.08,367850000.0,3500000.0,4459.0,105.89,0.0,398820000.0,336850.0,2020-07-01,2020,7,1,114.36120000000001,105.1,9.160332120000001,2.2968587633518883e-08
FCFL11,3T2021,0.0019,0.0045000000000000005,0.0866,0.0,281.0,1.09,352460000.0,3500000.0,4436.0,101.46,0.0,383700000.0,348140.0,2021-07-01,2021,7,1,110.59140000000001,100.70285714285714,9.577215240000001,2.4960164816262708e-08
FCFL11,3T2022,0.0016,0.005699999999999999,0.0932,0.0,203.0,1.18,364040000.0,3500000.0,4016.0,104.79,0.0,430780000.0,248880.0,2022-07-01,2022,7,1,123.65220000000001,104.01142857142857,11.524385040000002,2.6752367890802734e-08
FCFL11,3T2023,0.0013,0.0068000000000000005,0.08900000000000001,0.0,235.0,0.99,403740000.0,3500000.0,3559.0,116.22,0.0,400870000.0,196330.0,2023-07-01,2023,7,1,115.0578,115.35428571428571,10.240144200000001,2.5544800558784648e-08
FCFL11,4T2017,0.0015,0.0109,0.056600000000000004,0.0,16.0,1.46,258870000.0,167000.0,2431.0,1550.12,0.0,377420000.0,188060.0,2017-10-01,2017,10,1,2263.1751999999997,1550.1197604790418,128.09571631999998,3.3939832632080965e-07
FCFL11,4T2018,0.001,0.0115,0.10039999999999999,0.0,19.0,1.11,300070000.0,167000.0,2636.0,1796.82,0.0,332000000.0,171450.0,2018-10-01,2018,10,1,1994.4702000000002,1796.8263473053892,200.24480808,6.031470122891567e-07
FCFL11,4T2019,0.0008,0.006500000000000001,0.07690000000000001,0.0,159.0,1.27,354110000.0,3300000.0,3583.0,106.02,0.0,451270000.0,207690.0,2019-10-01,2019,10,1,134.6454,107.30606060606061,10.35423126,2.2944647904802005e-08
FCFL11,4T2020,0.0027,0.0052,0.0732,0.0,104.0,1.17,352220000.0,3500000.0,4435.0,101.39,0.0,412710000.0,229630.0,2020-10-01,2020,10,1,118.6263,100.63428571428571,8.68344516,2.104006483971796e-08
FCFL11,4T2021,0.0022,0.0051,0.0943,0.0,193.0,1.05,352530000.0,3500000.0,4376.0,101.48,0.0,371680000.0,256040.00000000003,2021-10-01,2021,10,1,106.554,100.72285714285714,10.0480422,2.7034121287128712e-08
FCFL11,4T2022,0.0014000000000000002,0.005600000000000001,0.09949999999999999,0.0,176.0,0.99,403590000.0,3500000.0,3830.0,116.17,0.0,399060000.0,260100.00000000003,2022-10-01,2022,10,1,115.0083,115.31142857142858,11.443325849999999,2.8675702525935948e-08
FCFL11,4T2023,0.0012,0.0069,0.0883,0.0,247.0,0.96,423660000.0,3500000.0,3510.0,121.95,0.0,406810000.0,155550.0,2023-10-01,2023,10,1,117.072,121.04571428571428,10.3374576,2.541102136132347e-08
FGAA11,1T2022,0.0098,0.0341,0.0323,0.0,2.234,1.08,87970000.0,9100000.0,3225.0,9.67,0.0,95070000.0,352080.0,2022-01-01,2022,1,1,10.4436,9.667032967032966,0.33732828000000004,3.5482095298201327e-09
FGAA11,1T2024,0.0028000000000000004,0.055999999999999994,0.17170000000000002,0.0,7.438,0.94,432050000.0,45100000.0,48702.0,9.58,0.0,407990000.0,1530000.0,2024-01-01,2024,1,1,9.0052,9.579822616407982,1.5461928400000002,3.789781220127945e-09
FGAA11,2T2022,0.0070999999999999995,0.7061,0.0949,0.0,2.327,1.1,86380000.0,9100000.0,6150.0,9.5,0.0,95430000.0,677180.0,2022-04-01,2022,4,1,10.450000000000001,9.492307692307692,0.9917050000000001,1.0391962695169235e-08
